"","x"
"1",0.125385608780479
"2",0.703967634377282
"3",0.773834907406836
"4",0.748347978733531
"5",0.676286953310377
"6",0.510321471533588
"7",0.0427238981728541
"8",0.0519494805799956
"9",0.234462414724757
"10",0.0386481210927212
"11",0.689999051039832
"12",0.666272251531295
"13",0.580519095557852
"14",0.601061486819091
"15",0.129808142770135
"16",0.629119294005933
"17",0.0835998285018785
"18",0.233766482612415
"19",0.470391898194564
"20",0.732685410128319
"21",1.24892554527729
"22",0.406402802951731
"23",0.182438540375904
"24",0.0811834462429097
"25",0.229447055850792
"26",0.483932741003314
"27",1.29646656248649
"28",0.237974571467431
"29",2.07203520522855
"30",0.111743089200074
"31",0.0396527048979524
"32",2.12352997863203e-06
"33",0.0106822283042406
"34",0.204787356531144
"35",0.48806720899941
"36",0.0980664535472271
"37",0.230807947155888
"38",0.0467985204139
"39",0.330590856177084
"40",0.0689835557463457
"41",0.520015428655282
"42",0.52382836282491
"43",1.89878725194537
"44",0.147281688272648
"45",0.375861512869668
"46",0.201640059157382
"47",0.118632082997338
"48",0.114827652401737
"49",0.201635044500291
"50",0.0136394821799839
"51",0.185008845123703
"52",0.00049885473434502
"53",0.185008255376405
"54",0.253186693779378
"55",0.192315190250875
"56",0.356443973468699
"57",0.200704256838709
"58",1.52160327627467e-06
"59",0.0660514377729527
"60",0.316092607023864
"61",0.197210442000087
"62",0.00275765945024732
"63",0.409006124758037
"64",0.125254164905163
"65",0.487520781344331
"66",0.438685611934906
"67",0.422098034982141
"68",0.0496106042256291
"69",0.00153902001064552
"70",0.0281694845538927
"71",1.50667770816902e-05
"72",4.66328120427278e-14
"73",0.000246884988337909
"74",0.00321176462772992
"75",1.81265227065223e-09
"76",0.104554512399076
"77",0.0632205050721522
"78",0.215417064430237
"79",0.104554512399076
"80",0.109282598569397
"81",5.30957983303113e-47
"82",0.222953010241163
"83",0.00157660705774693
"84",0.282380935810056
"85",0.299864516895158
"86",0.333688917239219
"87",0.00157660705774693
"88",0.470540600881335
"89",0.343605044091096
"90",0.167594877584051
"91",0.551500493813549
"92",0.702291676406348
"93",0.468687715661766
"94",0.0587693816671451
"95",3.75977446677387e-11
"96",0.534451771787925
"97",0.476415014267408
"98",0.181254111505448
"99",0.258972010076241
"100",0.242043849407463
"101",0.0679786682198531
"102",0.102389447938835
"103",0.503559721709258
"104",0.376402875810583
"105",0.475154681660516
"106",0.202649091396041
"107",0.536044318751873
"108",0.808451960073901
"109",0.564880826279179
"110",0.350205616816841
"111",0.123190466275617
"112",0.729770271413985
"113",0.511785377877611
"114",0.619358013949283
"115",0.501207034051374
"116",0.606687891353011
"117",0.239422047656036
"118",0.452785872279471
"119",0.294077736925446
"120",0.325879052277157
"121",0.16991541224861
"122",0.154683419397955
"123",0.658507459155389
"124",0.0815339122456759
"125",0.288895992488011
"126",0.911482040258624
"127",0.904102591205128
"128",0.388131368982407
"129",0.91301978283681
"130",0.521161766067651
"131",0.561645538772467
"132",0.641984530346631
"133",0.655315998147497
"134",0.498158537911629
"135",0.578645406452047
"136",0.419064407536545
"137",0.363433472483742
"138",0.598922452759839
"139",0.563604184925568
"140",0.394668212458911
"141",0.266497081373482
"142",0.197064207567056
"143",0.343652090522112
"144",0.401593602228239
"145",0.297843857419339
"146",0.18816043595928
"147",0.638944942616293
"148",0.053559486404648
"149",0.248118400557436
"150",0.568087069086898
"151",0.138943855844089
"152",0.13117381419526
"153",1.06443099397406
"154",1.10090443067414
"155",0.781179566555804
"156",0.678534308332044
"157",0.530114392017864
"158",1.33673567461437
"159",0.9038354837365
"160",0.46043524588491
"161",1.04434477125356
"162",1.27633945615344
"163",0.804478020194021
"164",0.723879403295788
"165",0.28929122472148
"166",0.364632482172647
"167",0.331842764389319
"168",0.838808032119708
"169",0.797559224587844
"170",0.526728497296271
"171",0.593543028705448
"172",1.4775051982033
"173",1.33538981098415
"174",0.862201131786798
"175",1.13015965584638
"176",1.60430971837528
"177",0.471137932762534
"178",1.80290955335951
"179",0.567735357216733
"180",0.73398550041166
"181",1.03820843771916
"182",0.213873999311431
"183",1.29922381906367
"184",1.36649820433561
"185",0.327385556570833
"186",0.766919727879477
"187",0.775310547964129
"188",1.24826627376447
"189",0.49959313253399
"190",0.415685224682323
"191",0.521582518794212
"192",0.0197498349692862
"193",0.481845228670351
"194",0.154331755813181
"195",0.419381689953817
"196",0.653902630879532
"197",1.09243321841561
"198",1.06296768876969
"199",1.51474465608271
"200",1.30860596520318
"201",0.697659671547392
"202",1.52602649510027
"203",0.357803126610072
"204",0.230086732617126
"205",0.939998154515638
"206",0.63904369096098
"207",0.445998033424177
"208",1.07903411036484
"209",0.617180737295533
"210",1.14058581728037
"211",0.776709148340501
"212",0.44168231415877
"213",1.10599360522988
"214",1.36118659436719
"215",0.329583001969632
"216",0.284181979531408
"217",0.415648871958681
"218",1.09932918891609
"219",0.517869390540754
"220",0.721268441071762
"221",0.807411264034733
"222",0.220251611030912
"223",1.22665847583186
"224",0.737017825175839
"225",1.49397423388561
"226",0.615601758285569
"227",1.52086514403757
"228",0.85078171645467
"229",0.852705073355802
"230",0.267097483306207
"231",1.17628674717039
"232",0.571610764889425
"233",0.309201087542495
"234",0.873150154760561
"235",0.181527440631895
"236",1.05483987853915
"237",0.417675578826517
"238",0.203933683112404
"239",0.19007198384283
"240",0.810609870133436
"241",0.0675043351895359
"242",0.514654474498351
"243",0.257006501322879
"244",0.742579714565798
"245",0.708462081753218
"246",0.347819486210012
"247",0.489766475763063
"248",0.543906552045323
"249",0.323205507471216
"250",0.34872310137784
"251",0.308498936944268
"252",0.00490295621729931
"253",0.709689476605355
"254",0.036112862293719
"255",0.521073656201968
"256",0.384460985191048
"257",2.2908663779369
"258",0.352644280453396
"259",0.302010771961891
"260",1.78252539287757
"261",0.827470512147928
"262",0.621719619427638
"263",0.302411217327087
"264",1.68635973478598
"265",0.592612283135373
"266",0.322711542416857
"267",0.645415472357142
"268",0.411495045514599
"269",0.2271732425853
"270",0.993764281029315
"271",0.847967198155372
"272",1.2529417584476
"273",0.454915186642762
"274",0.912523036567797
"275",0.535863248833934
"276",0.416454586646919
"277",1.29470417896783
"278",1.95698080926715
"279",0.564432791510526
"280",0.882398636263842
"281",0.145503553962338
"282",1.90828156771514
"283",1.3080598176482
"284",0.15241926477505
"285",1.24868337531121
"286",0.402980375924383
"287",1.12433720568227
"288",0.486110596325539
"289",0.324461135487936
"290",0.170392799508941
"291",0.388118123413396
"292",0.0695245764995727
"293",0.851269759849362
"294",0.360311614308433
"295",1.01795912241668
"296",0.759146212456048
"297",0.335325441962345
"298",0.595891629410359
"299",1.28433448844907
"300",0.729198961672872
"301",0.706038739396798
"302",0.532979673638479
"303",1.29424005356114
"304",0.126401725641713
"305",0.699420447919078
"306",0.484869957565104
"307",0.303990619064481
"308",0.351868774603453
"309",0.181225634654391
"310",0.301607815967809
"311",0.447359251091964
"312",0.55226174537258
"313",0.414280565101481
"314",0.239399295665842
"315",0.329437977740791
"316",0.771241366625843
"317",0.333308910094133
"318",0.405406863597764
"319",0.631974304389035
"320",0.653906258928306
"321",0.10535762899284
"322",0.922691358293405
"323",1.14867758895795
"324",0.27411905649792
"325",1.10983985570311
"326",1.28276396340056
"327",0.584855996708242
"328",1.14645741473235
"329",1.22067072979011
"330",0.386550490896657
"331",0.817810530912716
"332",0.614607753467688
"333",0.426940463929711
"334",1.24926689361078
"335",0.34236061864649
"336",0.843225609263763
"337",1.04353479434508
"338",0.752539345599571
"339",0.791793323455466
"340",1.27764577404284
"341",1.10929266402052
"342",0.465350181827855
"343",1.18519050994269
"344",1.42004234134196
"345",0.420930337623944
"346",0.400926491114928
"347",0.256159127223171
"348",2.39499272917578
"349",0.215113940905228
"350",0.416105726307319
"351",0.692832795352391
"352",1.05073625866047
"353",0.465539359588116
"354",1.75105292544737
"355",0.401637853580132
"356",0.560504736142542
"357",0.50030587266485
"358",0.83398020624377
"359",0.274480299896142
"360",0.863973644228475
"361",1.60851418914529
"362",0.581020553245402
"363",0.756390795929033
"364",0.345325042230272
"365",0.819140002640367
"366",1.00904641619322
"367",3.76585380360104
"368",0.644466590667313
"369",1.30246971009687
"370",0.193555752236625
"371",1.43667981381542
"372",1.37477786886723
"373",0.10846990704205
"374",2.00549818297383
"375",0.49111768047533
"376",0.513818544404789
"377",0.262701495404442
"378",0.251289317669832
"379",0.843058495804454
"380",0.360384480753943
"381",1.06127382382684
"382",0.755647965622523
"383",1.50661237898917
"384",0.493297734007679
"385",0.516872627736944
"386",0.520492599854977
"387",1.57985844434182
"388",0.820974289577358
"389",1.00847315116422
"390",1.52189994266261
"391",0.305181003757079
"392",0.848671921609961
"393",0.494192122696976
"394",0.287840073959923
"395",0.365242364393184
"396",0.0993414716618768
"397",0.119417116039252
"398",0.39109740819039
"399",0.497472028582741
"400",0.820692094508495
"401",0.059291343927129
"402",0.726762775720032
"403",0.330867433971458
"404",0.351246207630076
"405",0.8286982761719
"406",0.608953037153802
"407",0.900623216992344
"408",1.50183802020401
"409",0.979220958116523
"410",0.608488547300513
"411",1.23977316495416
"412",0.554646851946288
"413",0.702545995704241
"414",1.73250836569665
"415",0.938649146324475
"416",2.37641364174619
"417",0.463069066863228
"418",0.958369227303607
"419",1.14628542409577
"420",0.587134986521294
"421",1.78411490404947
"422",0.471055778560597
"423",0.801074316093892
"424",1.51618819768792
"425",0.487642586591804
"426",0.245040325747865
"427",0.406620772183636
"428",0.619509665911887
"429",0.334537667090419
"430",0.449226337584994
"431",0.380890153112828
"432",0.824684136104064
"433",1.00481011300793
"434",0.655341377627514
"435",0.416409839403661
"436",0.580782913034396
"437",0.863682059530998
"438",0.352117712466087
"439",0.716260960747463
"440",0.503420549937702
"441",0.198645877539521
"442",0.366634530384233
"443",0.167393941095198
"444",0.242903742334644
"445",0.750307012067164
"446",0.751671741147143
"447",1.02607078145776
"448",0.93267480756883
"449",1.44438426447877
"450",0.985472498379519
"451",0.750628128295593
"452",0.083814884357957
"453",0.0218092286545853
"454",0.697320357832738
"455",0.303801219731745
"456",0.0403283285988167
"457",0.62902916736032
"458",2.00724221020771
"459",1.46168903113011
"460",1.56056165094014
"461",0.635630885814699
"462",0.196979117941163
"463",0.250686456917122
"464",1.42652203372763
"465",0.0213191161843876
"466",0.15026806368897
"467",0.339404735369025
"468",0.257630908282482
"469",0.343363462006356
"470",0.194920715441022
"471",1.32342829103386
"472",1.14358227857875
"473",0.187565394505052
"474",0.167130784842998
"475",0.166149124019979
"476",0.710546992294101
"477",0.664150453580696
"478",0.518007505925535
"479",0.39422505567365
"480",0.0707373885922929
"481",0.157734237551615
"482",1.34721768649514
"483",0.157833207472066
"484",0.441155935157647
"485",2.30839501038427
"486",0.399872817908074
"487",0.114918515745456
"488",1.99957908501094
"489",0.147943928290179
"490",0.0985336209296094
"491",0.714307632855044
"492",1.23095351293157
"493",1.5471805676033
"494",0.236382229945293
"495",1.74462441802086
"496",1.48037780995356
"497",0.818363668223066
"498",2.43963124723472
"499",1.97076818227629
"500",2.35824185379768
"501",1.09942787984218
"502",2.01459631825132
"503",1.23864728485137
"504",1.03003056684446
"505",0.670597511241185
"506",0.850302258760541
"507",0.254787860155199
"508",2.64838565571966
"509",1.71014044472595
"510",0.696689707504567
"511",0.58224652769057
"512",0.221078962093195
"513",0.413126224982006
"514",0.598048213665277
"515",0.652948745867629
"516",0.628792439335541
"517",0.618715607652532
"518",0.240610710509875
"519",0.549403460727121
"520",0.216309777198465
"521",0.298039619478353
"522",0.509798091385496
"523",0.334045660125139
"524",0.535870967426002
"525",0.448073523963309
"526",0.744424008662418
"527",0.589507090217719
"528",0.47555449502855
"529",0.156974857897849
"530",0.108206828554668
"531",0.538617642637989
"532",0.424794877560285
"533",0.162277750978491
"534",0.656546662456926
"535",1.07612173178292
"536",0.702392519030671
"537",0.410131871825369
"538",0.534590583823079
"539",0.322585068341412
"540",0.612150971407656
"541",1.14223535248705
"542",0.185558036124787
"543",0.0701524731265849
"544",0.149915096305224
"545",0.272761611019222
"546",0.248094147313989
"547",0.289404544657422
"548",1.24694493141749
"549",0.88634494155505
"550",0.273724978560942
"551",0.243565888431013
"552",0.191634251246562
"553",1.14501375591138
"554",1.2311219032359
"555",0.340829851246974
"556",1.1078158637739
"557",0.732430244059465
"558",0.317693424833505
"559",0.804186434307986
"560",0.484636694635204
"561",0.234576077437023
"562",0.158270665913044
"563",0.636373287215645
"564",0.609330575297491
"565",0.299422250301975
"566",0.540819124507585
"567",1.62644625117961
"568",0.554321352358537
"569",1.23390053916501
"570",0.890244353606023
"571",1.72558709199887
"572",1.27046419612208
"573",0.844548205585873
"574",1.38183175920752
"575",0.62177437644577
"576",0.356027880956319
"577",0.424178614523835
"578",0.480322351992418
"579",0.578456090992723
"580",0.748945379507905
"581",1.12678771903724
"582",0.382385182840501
"583",0.827450811096867
"584",0.968932028449896
"585",0.916854917926089
"586",0.447378367182706
"587",0.601745111712338
"588",0.187222554847278
"589",0.314398457268316
"590",0.277255117957757
"591",0.692426634303053
"592",0.228891353495319
"593",0.173221396582415
"594",0.649272455325613
"595",0.365264817220688
"596",0.309287099350209
"597",0.828912987923182
"598",0.235961688581729
"599",0.713504439655931
"600",0.328191507193619
"601",0.629126727415251
"602",1.23551124889647
"603",0.632891163243473
"604",0.427286328117063
"605",0.661095949736635
"606",0.433380240546004
"607",0.957042405306949
"608",0.825118748678131
"609",0.114426265269004
"610",0.21825043627536
"611",0.653088477703387
"612",0.759476621448159
"613",0.619168515327059
"614",0.935599423852964
"615",0.718026343482064
"616",0.806961445632651
"617",0.224546171629173
"618",0.0639313723751123
"619",0.516763611278494
"620",0.321463225443032
"621",0.482041791832185
"622",0.334858142248537
"623",0.953471069649291
"624",0.594573193284437
"625",0.72761726240252
"626",0.373889868805562
"627",0.39306692893101
"628",0.498098397790741
"629",0.163582074365765
"630",0.0768136273755396
"631",0.236160611194845
"632",0.475243996332597
"633",0.572885087602701
"634",0.850668485036006
"635",0.340526516155613
"636",0.348875482254057
"637",0.399062684406527
"638",1.17486986579022
"639",1.50609323939396
"640",0.378425134281511
"641",0.941029199475064
"642",0.255994511858285
"643",0.306422430048231
"644",0.433919538517959
"645",0.0817124388847862
"646",0.115733653578068
"647",0.505100850556208
"648",0.33215111864362
"649",0.219485587234905
"650",1.37828759573562
"651",0.500834209156159
"652",0.850847325185055
"653",1.35901035619243
"654",0.875268948203812
"655",2.09046057348531
"656",0.778867242776245
"657",0.520221525584468
"658",0.471904198984717
"659",0.552119387622218
"660",0.655863566682273
"661",0.599859322166444
"662",1.38475803440054
"663",0.899797894329731
"664",0.372542907747602
"665",0.588556359430303
"666",1.2115379852911
"667",0.410757199453076
"668",0.222811266324081
"669",0.5211276627725
"670",0.307218012263858
"671",0.143466904829914
"672",0.443614661640119
"673",0.144066966709717
"674",0.52561709259785
"675",0.655119164675191
"676",0.55682029451052
"677",0.83294066696211
"678",0.750109895221901
"679",0.746223341637842
"680",0.770577924013785
"681",0.286238623503282
"682",0.375274141430764
"683",0.44741505090561
"684",0.454541227278833
"685",0.0646109103122105
"686",0.106930703861024
"687",0.498600088841504
"688",0.68535556041854
"689",0.465639390619958
"690",0.904128463431008
"691",0.524194020555968
"692",0.229269856757552
"693",0.125664401983772
"694",1.2275767452665
"695",0.259249727976111
"696",0.459418950300134
"697",0.138820330678502
"698",0.591784125588789
"699",0.614831399372596
"700",0.928176886959319
"701",0.333455558549612
"702",0.420677771198268
"703",0.269168218585831
"704",0.440110503025952
"705",0.112050927182787
"706",0.510581084975427
"707",1.12771851627497
"708",1.13644970877581
"709",0.935499241753251
"710",0.442914117964426
"711",0.818789991964637
"712",0.61827876671069
"713",1.29947013033145
"714",0.338925371505084
"715",0.660072359316807
"716",1.30111020167708
"717",0.305507312051456
"718",0.103624362246704
"719",0.957457652301624
"720",0.914246012329393
"721",0.264316849104835
"722",0.885210020585652
"723",0.973020157057396
"724",1.34915598960458
"725",1.15211363860532
"726",1.09748288450795
"727",0.734079391954858
"728",1.74149341911721
"729",0.440416602589642
"730",0.576313017173865
"731",0.623762148574675
"732",0.512005352375612
"733",1.07342674578367
"734",0.597171571205141
"735",0.724254484838042
"736",1.49729102350262
"737",0.633152037921696
"738",0.330130118844218
"739",0.677110080033536
"740",0.221423689065749
"741",0.240569087718106
"742",1.00920820079596
"743",0.37744727292762
"744",0.496578623849807
"745",0.258148047621513
"746",0.823983258931909
"747",1.18318864675084
"748",0.498940544552123
"749",0.654605385372914
"750",0.464104350449712
"751",0.209197709572164
"752",0.691465982823137
"753",0.0336734709658605
"754",0.378564184299642
"755",0.556293743898938
"756",0.354937412688478
"757",0.503118846186808
"758",0.35159802639111
"759",1.04854231215695
"760",0.523236673068962
"761",0.208864308043258
"762",0.236490966738152
"763",0.208586367852042
"764",0.323956152689348
"765",0.646619348176224
"766",0.558936439315643
"767",0.697893529414864
"768",0.839472734556538
"769",1.13626311556496
"770",0.140959326508284
"771",0.044926272111961
"772",0.162980696599166
"773",0.276559213356155
"774",0.0895112639891223
"775",0.32998194379512
"776",0.0757248376178592
"777",0.16493994521846
"778",0.392267737482279
"779",0.290255157496399
"780",0.312876237872307
"781",0.163463916826027
"782",0.302286499547738
"783",1.22945836571013
"784",0.678602411373979
"785",0.296029301048145
"786",0.39792796252042
"787",0.378507097268587
"788",0.466245275715857
"789",0.204070875826727
"790",0.242120629282845
"791",0.729869015096683
"792",0.625657386026575
"793",0.160234228128223
"794",0.191112917972241
"795",0.761613669851853
"796",0.53309264951436
"797",0.521009773669464
"798",0.678327533091658
"799",1.59437157823328
"800",1.48714351015208
"801",0.942881194889414
"802",0.801890793950814
"803",0.879445492191093
"804",0.174696651754956
"805",0.426067343709244
"806",0.384656506124626
"807",0.463762423973707
"808",0.509921119006963
"809",0.125893580827189
"810",0.601247405387165
"811",0.405335064768755
"812",0.779759689071202
"813",0.0895463154995376
"814",0.340268038420506
"815",0.42320537328644
"816",0.526478129507815
"817",0.35850061064392
"818",0.821901352645161
"819",0.315964631290012
"820",0.415358664549613
"821",0.311351957854348
"822",0.265237071173784
"823",0.508748610847741
"824",0.219299199761767
"825",0.591761164595817
"826",0.0997125796492088
"827",0.143168514087638
"828",0.25949519258165
"829",0.60697793085419
"830",0.360918427321051
"831",1.0203313666455
"832",0.142540215370226
"833",1.56984852378798
"834",0.830101766165757
"835",0.376664901551788
"836",0.22322856856799
"837",0.366792532847093
"838",0.359693172154768
"839",0.0250851664317837
"840",0.353446054093233
"841",0.914266885736004
"842",0.509927840433735
"843",1.34048906155942
"844",0.96588279417576
"845",0.919773378210914
"846",1.73097407450768
"847",0.665167299302117
"848",0.220816982602387
"849",0.138054252784575
"850",0.56402435559183
"851",0.286852284164486
"852",0.183092517260156
"853",0.177966005466134
"854",0.534177871438069
"855",0.0203843215260423
"856",0.146848702692249
"857",0.140901024797508
"858",0.817153862487505
"859",1.13262050106102
"860",0.44276482183716
"861",0.7282645033785
"862",0.588232300413943
"863",0.510807118792426
"864",0.321109537386391
"865",0.489239851620271
"866",0.296591288985712
"867",0.305594175802523
"868",0.192415002330526
"869",1.86209531819359
"870",0.941659364554175
"871",0.941949411940729
"872",2.42960575100609
"873",1.11758892199509
"874",0.850775620103274
"875",0.417136651372194
"876",0.674327124178417
"877",0.579534907461443
"878",0.222036786343002
"879",0.656672409237755
"880",0.0847241593629348
"881",1.54053444014343
"882",0.0615599105382003
"883",0.184491912795296
"884",0.372757678741164
"885",0.734367052743683
"886",1.32170493265297
"887",0.31982366708023
"888",0.626009285535095
"889",0.437297273307515
"890",0.233968312853768
"891",1.19730143215012
"892",0.696985068346803
"893",0.516414132633107
"894",0.363251659998271
"895",0.847504273100654
"896",0.279674954883364
"897",0.450025706650348
"898",1.05615553100186
"899",0.850579647631165
"900",1.06739833945493
"901",0.683393406554882
"902",1.83310942227726
"903",0.189111673472977
"904",1.06313738253074
"905",1.11207861059094
"906",0.644521218575239
"907",0.790736491394492
"908",0.0795755941895259
"909",0.221489785097065
"910",0.483979986796745
"911",0.982548432463083
"912",0.583753385592377
"913",0.655077523253078
"914",0.888961690363954
"915",1.37441580065791
"916",1.49802187865554
"917",0.682038152158287
"918",0.0840589233616172
"919",0.295723191304967
"920",0.366196219489039
"921",0.255090081434173
"922",0.704419812905562
"923",1.44375357057475
"924",0.340821168712839
"925",0.567691445666405
"926",0.226240314932118
"927",0.1659846422119
"928",0.0278411806835976
"929",0.302187872121073
"930",0.330293362247384
"931",0.0933304309525683
"932",0.453999602885387
"933",0.320005129269015
"934",0.476686292763785
"935",0.288979186538578
"936",0.15250851831466
"937",0.80820971062044
"938",0.432330731858072
"939",0.460913651289586
"940",0.146549574298958
"941",0.116514973229572
"942",0.370250639418993
"943",0.43259960009609
"944",0.20871850537372
"945",0.303769811941637
"946",0.121581561597844
"947",0.781234944601914
"948",0.967345226567623
"949",0.901493017467706
"950",1.21363476501408
"951",1.01576051272007
"952",0.457860109542555
"953",0.14850860191276
"954",1.01337281228345
"955",0.205830348360426
"956",0.489834476051606
"957",0.948018381853187
"958",0.0457898774248524
"959",1.03793702597682
"960",0.212483667834258
"961",0.182343780964746
"962",0.49190654962519
"963",0.226018547620832
"964",0.415126292893602
"965",0.540787809312531
"966",0.281807048028995
"967",0.559179498230521
"968",1.02914985591232
"969",0.575548530568663
"970",0.705927884262289
"971",0.471276189783195
"972",0.211646596266249
"973",0.397965954132988
"974",0.738477431602288
"975",1.16411899750344
"976",0.223959389706079
"977",0.870635442679017
"978",0.08752993045001
"979",0.686433855768474
"980",0.626805004235038
"981",0.365333124926572
"982",0.661595738473823
"983",0.310636172058667
"984",0.232636053356354
"985",0.42984399052649
"986",1.38070093091304
"987",0.571994311306069
"988",0.54761295498949
"989",0.801163445975773
"990",0.0782869978399004
"991",0.427396205777478
"992",0.66373606251406
"993",0.413704103984881
"994",1.02966517195564
"995",0.444117550434715
"996",0.325223601298729
"997",0.133295646495506
"998",0.39799178701662
"999",0.377259619680019
"1000",0.0407614231273161
"1001",0.056412095750643
"1002",0.282133081589544
"1003",0.143741021395585
"1004",0.0849321976897903
"1005",0.747232407251364
"1006",0.0508879631329669
"1007",0.219115073637352
"1008",0.415322461717525
"1009",0.191630274043237
"1010",0.444888489045447
"1011",0.296744771399211
"1012",0.118186456726683
"1013",0.17206017038565
"1014",0.308803947919528
"1015",0.129594790401015
"1016",0.182694541156307
"1017",0.437833675672099
"1018",0.779656975721125
"1019",0.769936449393498
"1020",0.385790384808183
"1021",0.201515621210338
"1022",0.713190444909424
"1023",0.183389616908812
"1024",1.24214865503206
"1025",0.079126935158046
"1026",0.0517403661954276
"1027",0.499191599306545
"1028",0.26296721268191
"1029",0.591637536483866
"1030",0.537285364605945
"1031",0.194509446190934
"1032",0.266861660746037
"1033",0.625882180258012
"1034",0.323801133715614
"1035",0.353229459781861
"1036",0.378368618736725
"1037",0.395924991887891
"1038",0.324557481136119
"1039",0.0623276996232643
"1040",0.302831228242073
"1041",0.806853742185029
"1042",0.133850051961143
"1043",0.337713819203084
"1044",0.857512489118957
"1045",0.584875735854937
"1046",0.191949716920913
"1047",0.228228309548356
"1048",0.827309169386596
"1049",0.848456328837422
"1050",0.156138684621843
"1051",0.207314128089464
"1052",0.142437924797358
"1053",0.423900220375743
"1054",0.0251995960403497
"1055",0.0509324662770895
"1056",0.130726397125214
"1057",0.149451079840119
"1058",3.93873235219813e-08
"1059",0.0736069891115177
"1060",0.103017943325386
"1061",0.183363638746159
"1062",0.109832728215048
"1063",0.0429433331357676
"1064",0.141753744596699
"1065",0.168720751622964
"1066",0.225803781066567
"1067",0.0601783671681067
"1068",0.178842253503441
"1069",0.531170842144411
"1070",0.688973644211807
"1071",0.144724519625834
"1072",0.0699402542266325
"1073",0.210972810836205
"1074",0.159024507058761
"1075",0.0340505371499163
"1076",0.196944423796695
"1077",0.362637680654013
"1078",0.572861089911799
"1079",0.214793884601498
"1080",0.156428811571754
"1081",0.102036032381129
"1082",0.090954798302261
"1083",0.00853274720451809
"1084",0.392482970087013
"1085",0.00132140252168519
"1086",0.253717182109133
"1087",0.166802512361193
"1088",0.295276210222698
"1089",0.183308911656768
"1090",0.147169663150267
"1091",0.283939599582229
"1092",0.321023745123758
"1093",0.288463028700169
"1094",0.336164178131053
"1095",0.0697796770908449
"1096",0.0338964193431344
"1097",0.128010461114731
"1098",0.0059943693175843
"1099",0.178238599159303
"1100",1.68012994731606e-08
"1101",0.0365753725765761
"1102",0.18836643322869
"1103",0.0407856015513329
"1104",0.107142837728679
"1105",0.0610318905214797
"1106",0.0533796523569013
"1107",0.513159208869989
"1108",0.0395432964043764
"1109",0.0552033280346924
"1110",0.148066272302351
"1111",0.585330364322521
"1112",0.255171344065348
"1113",0.111255729555533
"1114",0.258868767844913
"1115",0.489666202801193
"1116",0.114803971054307
"1117",0.3082517737399
"1118",0.123694152018301
"1119",0.215479706482349
"1120",0.038484357555525
"1121",0.823838193045309
"1122",0.162597184780576
"1123",0.587791460289325
"1124",0.378512413969694
"1125",0.486051849881589
"1126",0.485242037290201
"1127",0.0752213208548727
"1128",0.375457063588969
"1129",0.414821105846769
"1130",0.0712052537367314
"1131",0.0796532804465259
"1132",0.00254311765608625
"1133",0.205098130418881
"1134",0.285726286674455
"1135",0.290062035404941
"1136",0.347618228874354
"1137",3.15503845003128
"1138",5.95676001354404
"1139",7.02576574142977
"1140",4.89512716242238
"1141",6.1658238880198
"1142",3.20519279233769
"1143",2.8427369283001
"1144",1.4153756136216
"1145",1.29879851516453
"1146",3.29094308357506
"1147",3.25550699104607
"1148",2.95682986668779
"1149",1.50970649497077
"1150",2.59013373723138
"1151",2.93745075966349
"1152",3.82030637848563
"1153",4.795868710579
"1154",5.16546484728087
"1155",5.04148976750125
"1156",4.32057163588238
"1157",2.26766344541181
"1158",4.26893262702043
"1159",4.94195612703575
"1160",4.79810178963843
"1161",4.04749539149068
"1162",7.38927828986195
"1163",4.93052500732825
"1164",3.96597636210414
"1165",7.74210763698382
"1166",4.66100271390872
"1167",6.89311263498358
"1168",6.23638416053279
"1169",4.69771976994549
"1170",4.15783840861272
"1171",5.39723546810496
"1172",4.818540725643
"1173",2.64164113080429
"1174",5.26138742825814
"1175",4.24211204772717
"1176",4.6761645633312
"1177",3.23853470907605
"1178",5.25652802103222
"1179",4.12869141549438
"1180",4.78241454031067
"1181",2.54887582106039
"1182",5.72690420627101
"1183",2.70519051603127
"1184",4.66182341200766
"1185",5.55547805100585
"1186",1.95019786519067
"1187",6.86157551111606
"1188",5.05679231709765
"1189",3.97242060571882
"1190",4.83801723075917
"1191",3.59090182130351
"1192",4.37771765497672
"1193",2.24915987193693
"1194",4.80609111713655
"1195",6.14437995952681
"1196",4.6217336884405
"1197",3.51411852572007
"1198",4.44730958799896
"1199",3.32317498549928
"1200",1.30556737057978
"1201",3.03294101246935
